,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2401,Drake,Controlla,3O8NlPh2LByMU9lSRSHedm,72,0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,245227,4
2402,Drake,Grammys,5e574bhjycX1eH2l4Auage,60,0.676,0.432,1,-9.51,1,0.502,0.00163,3.84e-06,0.0799,0.12,145.869,220427,4
2403,Drake,Childs Play,3NxAG2ni1lLa8RKL6a0INc,68,0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,241400,4
2404,Drake,Pop Style,5mPSyjLatqB00IkPqRlbTE,63,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,212947,4
2405,Drake,Too Good,3BtuIIrQlkujKPuWF2B85z,74,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,4
2406,Drake,Summers Over Interlude,3ppVO2tyWRRznNmONvt7Se,62,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,3
2407,Drake,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,69,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,4
2408,Drake,Views,7MjSipTto9QljYzZnloXOn,58,0.395,0.852,5,-5.896,1,0.37,0.0657,0.0,0.262,0.112,76.428,311960,4
2409,LANY,Super Far,15ahYSiHAIMxAnujlXVtta,65,0.575,0.46,1,-6.839,1,0.182,0.0988,0.0,0.227,0.462,95.952,203650,4
2410,LANY,Parents,0sJbNCbEH20YUyD7ICdgJY,38,0.76,0.205,5,-17.805,0,0.925,0.992,6.54e-06,0.278,0.495,70.187,78272,4
2411,LANY,13,0WOvSEVpUGkNufX0w0M06F,68,0.784,0.539,8,-8.148,0,0.0628,0.69,1.75e-05,0.0367,0.697,133.963,234818,4
2412,LANY,Tampa,0qsXeAHVa7y8OX27gqAxRx,43,0.722,0.547,6,-9.349,1,0.0636,0.156,0.385,0.0946,0.448,141.972,221252,4
2413,LANY,Dumb Stuff,4Q3d0fDDg6l9sqlAMVumgJ,46,0.431,0.894,0,-7.189,1,0.0363,0.0776,0.0322,0.317,0.62,123.015,152248,4
2414,LANY,The Breakup,42MrgSLArhLVJMJXVJbZjZ,54,0.554,0.718,1,-5.361,1,0.0857,0.105,0.0601,0.293,0.562,116.086,236693,4
2415,LANY,Flowers On The Floor,74Em6CujsH63r78S380JsB,46,0.777,0.619,1,-6.717,1,0.135,0.0713,0.00522,0.101,0.397,117.978,258411,4
2416,LANY,ILYSB,2btKtacOXuMtC9WjcNRvAA,68,0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026,211150,4
2417,LANY,Hericane,4bU5xCQQiURmotfz9ohUNo,61,0.673,0.419,0,-8.151,1,0.0316,0.402,0.000179,0.112,0.171,135.914,346797,3
2418,LANY,Hurts,2N5AA16n90ZDksRqGID3kM,59,0.804,0.799,0,-5.937,1,0.179,0.255,1.85e-06,0.082,0.538,95.022,216749,4
2419,LANY,Good Girls,2kMKmb60xVUIWW2Out8ypz,58,0.708,0.687,1,-7.084,1,0.038,0.0022,0.145,0.133,0.439,117.976,249379,4
2420,LANY,Pancakes,2Br251pz4tr0L5FOuf6Fyx,50,0.713,0.604,5,-9.011,1,0.0258,0.507,0.00671,0.0909,0.628,99.204,232320,4
2421,LANY,Purple Teeth,1gDAWXx0SviMywx5BliYWP,44,0.773,0.764,5,-6.814,0,0.0443,0.0633,0.00115,0.121,0.2,120.052,233968,4
2422,LANY,"So, Soo Pretty",667BMtYteOnldcQWsQYehG,44,0.5,0.154,8,-19.997,1,0.0297,0.771,0.923,0.0912,0.402,80.027,102412,4
2423,LANY,It Was Love,3Qqsr0Xu0Ts6AaC1XqMFC8,51,0.439,0.721,10,-7.017,1,0.0777,0.0265,0.000113,0.0853,0.438,137.987,228302,4
2424,LANY,ILYSB - STRIPPED,3Dkvp3L4w0uJFYfIPa8E9H,66,0.661,0.393,5,-8.199,1,0.0554,0.546,0.000131,0.11,0.165,83.851,244820,4
2425,Cardi B,Drip (feat. Migos),2qcG0nZ6S3zZV0UrkY5nFo,60,0.968,0.589,11,-7.808,1,0.255,0.0511,0.0,0.0731,0.268,129.993,262308,4
2426,Cardi B,Bickenhead,17Yq72h0p15OhCbZ5lJ5gd,54,0.884,0.814,7,-5.333,1,0.303,0.154,1.67e-06,0.158,0.907,155.938,181624,4
2427,Cardi B,Be Careful,2Yl4OmDby9iitgNWZPwxkd,67,0.82,0.568,6,-8.23,0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787,4
2428,Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,55,0.62,0.625,9,-7.438,1,0.553,0.287,0.0,0.314,0.665,167.911,284856,4
2429,Cardi B,Money Bag,1vBeIXlzbAieGoDqInav5j,55,0.947,0.788,10,-6.138,0,0.124,0.107,0.000691,0.108,0.454,129.977,229005,4
2430,Cardi B,Bartier Cardi (feat. 21 Savage),0dIoGTQXDh1wVnhIiSyYEa,65,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,224285,4
2431,Cardi B,She Bad,0CfmNX2TXk7yoJqHJiixnp,57,0.791,0.504,10,-7.864,1,0.266,0.0183,0.0,0.0963,0.355,159.949,230953,4
2432,Cardi B,I Do (feat. SZA),1f5PNhkNgUpvDEeZfcIlO1,64,0.886,0.473,7,-7.338,0,0.255,0.27,2.58e-05,0.0864,0.438,135.065,200205,4
2433,Cardi B,Get Up 10,7p2ewixAShLpjDZrnzZK7c,57,0.806,0.57,1,-6.927,1,0.246,0.0977,0.0,0.105,0.454,93.015,231453,4
2434,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,72,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
2435,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,79,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4
2436,Cardi B,Ring (feat. Kehlani),5DfWF0jqMgZDCiu9zJENTA,65,0.767,0.543,1,-7.881,0,0.103,0.049,0.0,0.115,0.485,106.029,177140,4
2437,Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,69,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4
2438,Choker,Lush,4vZcsZnmpZ0GAISQon0TvU,30,0.445,0.322,8,-11.016,1,0.0624,0.954,0.0,0.0975,0.275,69.442,324000,4
2439,Choker,Brown Steel,3UyfbleQaK7IJJQ1KGypve,37,0.567,0.46,0,-6.249,1,0.0307,0.352,0.00478,0.565,0.332,127.295,189714,4
2440,J. Cole,Intro,4YwNf1fLZt9IQhJeHNWfBi,6,0.435,0.268,7,-15.164,0,0.0438,0.844,0.0632,0.107,0.119,78.802,129267,4
2441,J. Cole,January 28th,6NyhBA9M6KK0fuVsojxL00,11,0.478,0.546,5,-8.59,1,0.354,0.26,0.0,0.0951,0.373,79.237,242813,4
2443,J. Cole,03' Adolescence,4txn9qnwK3ILQqv5oq2mO3,11,0.519,0.809,1,-6.362,1,0.556,0.388,0.0,0.275,0.262,146.02,264213,4
2444,J. Cole,A Tale of 2 Citiez,7lL3MvFWFFSD25pBz72Agj,15,0.559,0.556,6,-7.844,1,0.531,0.553,0.0,0.251,0.362,189.861,269787,4
2445,J. Cole,Fire Squad,4Tjh34RS4ACZ6f6srlDBg8,12,0.516,0.738,11,-7.209,1,0.414,0.28,0.0,0.621,0.599,175.427,288200,4
2446,J. Cole,St. Tropez,4qRjfovbhI4EwP7VQNfxVW,8,0.649,0.541,9,-9.818,0,0.0674,0.054,0.0365,0.0627,0.326,84.405,257920,4
2447,J. Cole,G.O.M.D.,16qYlQ6koFxYVbiJbGHblz,19,0.89,0.393,4,-10.821,0,0.267,0.331,8.81e-06,0.283,0.304,128.084,301133,4
2448,J. Cole,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,31,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,292987,4
2449,J. Cole,Hello,30Chv2SmIry70YwtmtaKnj,7,0.598,0.7,9,-8.565,0,0.22,0.0771,1.13e-05,0.106,0.329,159.899,219173,4
2450,J. Cole,Apparently,1HNs07uZxZniPNmniw2GTa,15,0.8,0.543,5,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,293040,4
2451,J. Cole,Love Yourz,4gkl7QbQvBd3TM9PhlWFkI,18,0.502,0.623,8,-8.812,1,0.44,0.609,0.0,0.119,0.399,75.578,211680,1
2452,J. Cole,Note to Self,01VGA34ATxwp0Xo1ldduo2,5,0.657,0.455,8,-8.673,1,0.112,0.855,0.0,0.171,0.326,83.273,875307,4
2453,J. Cole,For Whom The Bell Tolls,3MWlVSkoLS1e66nlZ2tuWJ,58,0.595,0.416,10,-10.957,0,0.0366,0.536,0.0,0.293,0.185,74.556,127880,4
2454,J. Cole,Immortal,6AGON2BGdPmPMJGiiNuuwl,64,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,201667,4
2455,J. Cole,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ,71,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,4
2456,J. Cole,Ville Mentality,2z3joGXrdGL2iEjIKQTiN1,62,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,194347,3
2457,J. Cole,She's Mine Pt. 1,0HtOJj7Kl74s1Ngf3MWeif,64,0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,209080,4
2458,J. Cole,Change,3pjUyVbFmM96tYhSaKJwTt,66,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,331480,4
2459,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy,73,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4
2460,J. Cole,Foldin Clothes,77IAeEz8LEchPN8UNjaTJ2,56,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,4
2461,J. Cole,She's Mine Pt. 2,5rmcjZTrE9JR1YrbNZDFNW,62,0.486,0.194,2,-15.265,1,0.0712,0.798,0.00624,0.114,0.048,70.031,278920,4
2462,J. Cole,4 Your Eyez Only,1vvnYpYEMVB4aq9I6tHIEB,66,0.701,0.485,11,-10.305,0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,530253,4
2463,J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5,61,0.691,0.487,1,-6.416,1,0.268,0.0299,0.0,0.0868,0.358,104.98,218954,3
2464,J. Cole,The Cut Off (feat. kiLL edward),3rFF7kSm5qBOOPs6ljFgPp,56,0.734,0.543,1,-7.979,1,0.4,0.186,0.0,0.372,0.336,78.168,237295,4
2465,J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ,64,0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,216727,4
2466,J. Cole,Motiv8,1AT4xjNarTswd0UZ5FlmKF,63,0.869,0.385,4,-7.801,1,0.297,0.135,0.0,0.0931,0.596,149.897,133922,4
2467,J. Cole,Kevin’s Heart,6tZ3b7ik1QDXFAZlXib0YZ,72,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079,200310,4
2468,J. Cole,BRACKETS,5sWbwccBcyHsg5LEKWGZo9,59,0.678,0.567,10,-9.148,0,0.261,0.188,1.67e-06,0.164,0.658,84.039,315771,4
2469,J. Cole,Once an Addict - Interlude,0Px86mRlxdB3YqpK6KXWlr,54,0.623,0.473,8,-8.336,1,0.461,0.626,0.0,0.119,0.138,84.066,197822,4
2470,J. Cole,FRIENDS (feat. kiLL edward),6onwlDmIVKE8bBgyBRSuS0,56,0.715,0.652,6,-7.909,0,0.396,0.101,0.0,0.11,0.498,109.28,257646,5
2471,J. Cole,Window Pain - Outro,5Lgqu1th1KqlG97OF2gWGe,56,0.719,0.626,8,-9.351,1,0.397,0.0607,0.0,0.0728,0.179,75.032,286730,4
2472,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,68,0.823,0.783,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,191437,4
2473,J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,64,0.679,0.648,2,-5.892,1,0.445,0.145,0.0,0.182,0.635,94.378,190177,4
2474,XXXTENTACION,Introduction (instructions),2aOPvzjpMwikBgngKcxsA9,52,0.678,0.481,10,-20.18,0,0.92,0.868,0.0,0.431,0.0684,88.828,117483,4
2475,XXXTENTACION,"ALONE, PART 3",2oe6dDthgthqUkfL3czpEd,64,0.61,0.258,0,-12.758,1,0.0331,0.883,0.0145,0.103,0.164,127.08,109986,4
2476,XXXTENTACION,SAD!,3ee8Jmje8o58CHK66QrVC2,82,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
2477,XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,79,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4
2478,XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1,70,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4
2479,XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,74,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
2480,XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,72,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,4
2481,XXXTENTACION,going down!,7CkbRn6S0itJqcqn88AtSV,64,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,115194,4
2482,XXXTENTACION,Pain = BESTFRIEND - feat. Travis Barker,4zI04ezdmrN0lT2pHykYrd,58,0.671,0.628,4,-5.117,1,0.0273,0.536,0.151,0.12,0.595,135.005,101517,4
2483,XXXTENTACION,$$$ - with Matt Ox,65u1dHQyQyE4y4aN2eDmMF,63,0.774,0.507,1,-6.952,0,0.065,0.0636,0.0,0.138,0.508,140.067,130403,4
2484,XXXTENTACION,love yourself (interlude),1Znlc3UZAbSodFaMBjdpsX,58,0.746,0.338,11,-13.472,0,0.109,0.674,0.000375,0.529,0.469,120.053,48423,4
2485,XXXTENTACION,SMASH! - feat. PnB Rock,6rAGFgcGtlIdYxlhDizXNo,57,0.819,0.513,6,-9.005,0,0.433,0.153,0.0,0.138,0.607,140.032,109556,4
2486,XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",14boA065HMHWvqyPPEeN4y,62,0.767,0.561,2,-7.418,0,0.0509,0.118,0.0,0.0737,0.542,90.021,192229,4
2487,XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO,78,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,121887,4
2488,XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,84,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4
2489,XXXTENTACION,schizophrenia,5b6zjsBrZCqe6RFycLz2tc,58,0.606,0.349,2,-10.032,1,0.198,0.0762,0.0711,0.1,0.239,180.055,80190,4
2490,XXXTENTACION,before I close my eyes,16x9bQHw8TBNaGDyULvwad,66,0.356,0.143,9,-15.148,1,0.0388,0.976,1.89e-05,0.111,0.334,75.522,99658,4
2491,Beyoncé,Countdown,3axkNosdVQLZiq1HakuGhc,62,0.665,0.787,5,-5.73,1,0.151,0.308,0.0,0.219,0.699,167.349,212147,4
2492,Beyoncé,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,74,0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,267413,4
2493,Beyoncé,Pretty Hurts,7lUA4P03AhwAw40JHkdyGr,62,0.512,0.625,11,-6.764,1,0.0508,0.00308,0.000164,0.346,0.201,129.935,257653,4
2494,Beyoncé,Haunted,7cioKB5CHVzk09SOtTyn0T,56,0.436,0.534,1,-9.416,0,0.0773,0.103,0.00643,0.507,0.325,122.822,369040,4
2495,Beyoncé,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,70,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4
2496,Beyoncé,Blow,6wwrYruEgWlowPDZMq5116,53,0.875,0.434,0,-7.683,1,0.091,0.242,0.00146,0.234,0.777,120.065,309720,4
2497,Beyoncé,No Angel,4DActPOAtak2m8meZeMt3B,47,0.571,0.466,9,-9.153,0,0.173,0.0424,0.00262,0.125,0.512,111.58,228693,1
2498,Beyoncé,Partition,5hgnY0mVcVetszbb85qeDg,70,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4
2499,Beyoncé,Jealous,63wKtmUg754umO8SglEL79,51,0.589,0.541,8,-10.087,1,0.163,0.122,0.00414,0.0882,0.236,133.97,184013,4
2500,Beyoncé,Rocket,0755vnFQZLSgHHWbR1qCjY,56,0.495,0.403,1,-9.731,1,0.301,0.5,0.0,0.7,0.555,140.415,391907,3
2501,Beyoncé,Mine (feat. Drake),63FrXif0Pdu4NAPvTh87mw,57,0.557,0.428,5,-11.299,1,0.137,0.0673,0.0019,0.139,0.0996,103.009,378600,4
2502,Beyoncé,XO,40xhyfAPDoMtv494MfPevP,65,0.47,0.792,0,-8.932,1,0.26,0.171,1.28e-06,0.313,0.214,170.085,215947,4
2503,Beyoncé,***Flawless (feat. Chimamanda Ngozi Adichie),7tefUew2RUuSAqHyegMoY1,57,0.476,0.688,1,-7.799,1,0.245,0.0953,0.000645,0.438,0.352,140.553,250960,4
2504,Beyoncé,Superpower (feat. Frank Ocean),49sXkAcR5LvOrtq5Qcn5cf,55,0.527,0.334,0,-11.54,1,0.0681,0.643,0.0,0.114,0.186,80.334,276560,3
2505,Beyoncé,Heaven,0fYwfZcgijhIOyXn0RVPwq,53,0.342,0.188,6,-12.688,0,0.033,0.573,0.017,0.108,0.0388,102.601,230893,4
2506,Beyoncé,Blue (feat. Blue Ivy),2LjkT4gu5wO4JdeEYl0fMY,50,0.459,0.435,1,-10.139,1,0.064,0.541,6.51e-05,0.119,0.0631,90.567,266920,4
2507,Beyoncé,11-Jul,02M6vucOvmRfMxTXDUwRXu,69,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,213507,4
2508,Beyoncé,Flawless Remix (feat. Nicki Minaj),0zVMzJ37VQNFUNvdxxat2E,65,0.639,0.659,8,-7.273,1,0.215,0.241,8.33e-06,0.484,0.457,136.801,234413,4
2509,Beyoncé,Drunk in Love Remix (feat. Jay-Z & Kanye West),0FZmAvivvifvtN3pZScbw1,65,0.514,0.763,10,-3.58,0,0.052,0.161,0.0,0.118,0.474,139.748,395987,4
2510,Beyoncé,Ring Off,2Z9Yid1RueNo2sHS9x4gdh,47,0.732,0.763,0,-6.732,1,0.0729,0.0273,0.0,0.33,0.709,98.011,180187,4
2511,Lorde,Sober,0PXCdhnm9fRgrIgoMcteZa,0,0.796,0.467,6,-10.369,1,0.181,0.173,0.00411,0.126,0.516,107.901,197236,4
2512,Lorde,Green Light,3I4QOvltiKcMu3xmnQjEct,1,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653,4
2513,Lorde,Homemade Dynamite,0zL76omZWytdTtyXKVfuDw,1,0.771,0.431,10,-5.423,1,0.0577,0.287,2.75e-06,0.0934,0.268,107.047,189796,4
2514,Lorde,The Louvre,4YBDSEzVNQbvCvVIWNtruF,1,0.664,0.382,0,-9.977,1,0.047,0.239,0.00763,0.0943,0.126,123.214,271088,4
2515,Lorde,Liability,4iSN72L6xCM7vQZR2I9Suz,1,0.587,0.229,10,-11.254,0,0.128,0.92,0.0,0.1,0.379,75.67,171728,4
2516,Lorde,Hard Feelings/Loveless,3VDX4CCJWbRXBKuW5IY5R9,0,0.487,0.445,1,-10.959,0,0.113,0.0328,0.0104,0.0778,0.18,97.031,367391,4
2517,Lorde,Sober II (Melodrama),0dtMnnWhm2AXVxjJy5hUPe,0,0.524,0.312,8,-11.627,0,0.0444,0.166,4.79e-06,0.073,0.101,112.948,178639,4
2518,Lorde,Writer In The Dark,5bMWY1u9ghi4X6fIAsQRaC,0,0.325,0.271,7,-8.069,1,0.0418,0.73,0.0,0.301,0.279,71.855,216611,4
2519,Lorde,Supercut,6IIcLzR05sN1gk4ngzz7Kk,1,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506,4
2520,Lorde,Liability (Reprise),7kEN6uPEaCTATwQKagVcVE,0,0.552,0.277,0,-12.09,1,0.0635,0.904,0.0,0.107,0.26,77.759,136020,4
2521,Lorde,Perfect Places,1qXjolYMICsnISl8xZAbA2,1,0.622,0.58,1,-5.273,0,0.0504,0.00241,2.95e-05,0.112,0.512,104.41,221874,4
2522,Lorde,Homemade Dynamite - REMIX,5u64RlrnvvbtNh6R0EMh6o,3,0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,214255,4
2523,Lorde,Ribs,0TEekvXTomKt3hdXDZxxeW,9,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4
2524,Lorde,Team,15jRg8Ejs7X3JEHw38TSN3,8,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,193059,4
2525,Lorde,Glory And Gore,0SK9wxN40P6jlcMfTSAe0V,1,0.689,0.377,1,-8.761,1,0.0397,0.285,0.0,0.268,0.294,143.946,210738,4
2526,Lorde,Still Sane,0t1D6NQt3uhZnam0yg8Wv3,0,0.357,0.361,0,-12.14,1,0.0452,0.665,0.00592,0.0682,0.0958,131.601,188133,3
2527,Lorde,White Teeth Teens,15LzvCtoJWwsrTWJMWUTOv,1,0.654,0.304,6,-9.067,0,0.0358,0.647,7.18e-05,0.147,0.102,113.992,216600,4
2528,Lorde,A World Alone,2HLnzsXJ3mD9UWAa3RY89n,1,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,294222,4
2529,Lorde,Bravado,02ZorlDGq0uTnMobHNh4EL,1,0.489,0.535,7,-10.34,1,0.0933,0.539,0.0266,0.166,0.04,175.921,221409,4
2530,Lorde,Million Dollar Bills,3Lw7lWTJlcqlx8E9HFmByr,0,0.685,0.555,10,-6.4,0,0.106,0.244,0.0223,0.118,0.437,81.978,138211,4
2531,Lorde,The Love Club,2yrJ1jWo3HLksJFUqUsZE4,3,0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,201434,4
2532,Lorde,Tennis Court,4ivBdCI1s9f6yDWFUvBtZo,3,0.758,0.546,0,-8.597,1,0.0635,0.0156,0.000194,0.237,0.404,90.019,198907,4
2533,Lorde,400 Lux,7ynvnjTj1XI8ByUq3F8MUw,1,0.512,0.474,2,-8.36,1,0.0371,0.0787,0.00345,0.134,0.194,183.991,234286,4
2534,Lorde,Royals,7BFI9QZPQKgYuR2HhDgwbG,11,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,190185,4
2535,Lorde,Buzzcut Season,3ShTaJBCOclymogQNzPde7,2,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,246755,4
2536,Lorde,Biting Down,45UvXCltvMpEPNLGzG0NYk,0,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,213666,4
2537,Lorde,Swingin Party,7otV7kSzDMo11qLlw8pAtr,0,0.337,0.245,10,-13.442,1,0.0384,0.92,2.56e-05,0.119,0.107,107.472,222363,4
2538,Harry Styles,Meet Me in the Hallway,4u9Y4Z9i9VaAbBK7rW1Rha,72,0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,227200,4
2539,Harry Styles,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,83,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707,4
2540,Harry Styles,Carolina,3Dwq1oiOFys6Sxr5SslmXw,73,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,189613,4
2541,Harry Styles,Two Ghosts,4B1rpPmQXwj78wk6aIGwwU,74,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387,229813,4
2542,Harry Styles,Sweet Creature,5kRPPEWFJIMox5qIkQkiz5,78,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,224867,4
2543,Harry Styles,Only Angel,5Lbsc65org0b85kNsPkluY,73,0.554,0.842,5,-4.113,1,0.0397,0.287,0.0,0.106,0.348,114.036,291080,4
2544,Harry Styles,Kiwi,33SNO8AaciGbNaQFkxvPrW,79,0.375,0.93,2,-2.631,1,0.0561,0.00064,0.0,0.318,0.491,147.124,176387,4
2545,Harry Styles,Ever Since New York,5LABCxgmP7DATATIJXOh6n,71,0.389,0.537,10,-6.761,1,0.0309,0.2,3.13e-06,0.125,0.383,127.964,253387,5
2546,Harry Styles,Woman,33bURv895AN4FkBvgFo2dx,74,0.624,0.647,3,-4.68,0,0.0335,0.0169,0.0038,0.221,0.379,136.022,278800,4
2547,Harry Styles,From the Dining Table,1IF5UcqRO42D12vYwceOY6,75,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,211960,4
2548,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,78,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,210285,4
2549,Frank Ocean,Provider,6R6ihJhRbgu7JxJKIbW57w,63,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238,4
2550,Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,65,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,188324,3
2551,Frank Ocean,End,05tFLPSXJ1BbqIXy4Jeqfh,56,0.476,0.299,2,-17.997,1,0.131,0.383,0.752,0.0878,0.384,119.487,134600,4
2552,Frank Ocean,Start,0GAE689kVy7sFT2QWZH1Xa,53,0.347,0.33,7,-19.761,1,0.149,0.74,0.931,0.557,0.0316,82.85,45640,5
2554,Frank Ocean,Fertilizer,6jypaMkKsoc5npsVzxhksl,58,0.706,0.57,11,-7.129,1,0.0841,0.689,0.0698,0.288,0.96,115.864,39640,4
2555,Frank Ocean,Sierra Leone,1HwbgJAU9PZ7YbzKgVgoIF,62,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,148760,4
2556,Frank Ocean,Sweet Life,6MEDfjHxnVNcYmHe3mM6L2,65,0.479,0.558,11,-6.074,1,0.179,0.227,0.0,0.0808,0.8,83.465,262680,4
2557,Frank Ocean,Not Just Money,3iW3y326xuRpNVXzOMBZy5,55,0.357,0.827,11,-15.868,0,0.444,0.775,0.0213,0.493,0.103,152.13,59760,1
2559,Frank Ocean,Pilot Jones,2ohegz9maxzroKBu9YhcCM,60,0.394,0.433,8,-13.473,1,0.374,0.485,7.81e-05,0.817,0.394,118.988,184080,1
